Branch,ReceiptNo,SaleDate,Gross,CalculatedNet,CalculatedVAT,COGS,Tender,Status,SkipReason
SH026,REC-SH026-202602-0032,2026-02-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0034,2026-02-04,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0029,2026-02-04,380.00,355.14,24.86,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0035,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0036,2026-02-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0046,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0030,2026-02-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0031,2026-02-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0033,2026-02-04,640.00,598.13,41.87,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0047,2026-02-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0038,2026-02-04,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0039,2026-02-04,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0048,2026-02-04,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0034,2026-02-04,780.00,728.97,51.03,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0035,2026-02-04,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0040,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0049,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0050,2026-02-04,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0041,2026-02-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0051,2026-02-04,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0027,2026-02-04,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0028,2026-02-04,130.00,121.50,8.50,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0052,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0032,2026-02-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0037,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0033,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0038,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202602-0002,2026-02-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202602-0012,2026-02-04,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0034,2026-02-04,1930.00,1803.74,126.26,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0035,2026-02-04,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0053,2026-02-04,700.00,654.21,45.79,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0029,2026-02-04,1710.00,1598.13,111.87,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0019,2026-02-04,920.00,859.81,60.19,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0030,2026-02-04,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0036,2026-02-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0054,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0036,2026-02-04,500.00,467.29,32.71,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0020,2026-02-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0031,2026-02-04,1648.00,1540.19,107.81,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0032,2026-02-04,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0055,2026-02-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0056,2026-02-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0021,2026-02-04,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202602-0013,2026-02-04,610.00,570.09,39.91,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0057,2026-02-04,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0042,2026-02-04,100.00,93.46,6.54,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0043,2026-02-04,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0039,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0022,2026-02-04,960.00,897.20,62.80,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0023,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0037,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0058,2026-02-04,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0024,2026-02-04,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0038,2026-02-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0059,2026-02-04,310.00,289.72,20.28,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0060,2026-02-04,660.00,616.82,43.18,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0037,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0038,2026-02-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0040,2026-02-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0041,2026-02-04,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0061,2026-02-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0042,2026-02-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202602-0003,2026-02-05,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0044,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0045,2026-02-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202602-0004,2026-02-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202602-0014,2026-02-05,610.00,570.09,39.91,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0062,2026-02-05,1970.00,1841.12,128.88,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0033,2026-02-05,550.00,514.02,35.98,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0034,2026-02-05,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0046,2026-02-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0043,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0039,2026-02-05,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0040,2026-02-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0063,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0064,2026-02-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0041,2026-02-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0025,2026-02-05,1760.00,1644.86,115.14,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202602-0015,2026-02-05,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0044,2026-02-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0065,2026-02-05,310.00,289.72,20.28,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0026,2026-02-05,2660.00,2485.98,174.02,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0042,2026-02-05,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0027,2026-02-05,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0043,2026-02-05,1318.00,1231.78,86.22,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0047,2026-02-05,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0039,2026-02-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0045,2026-02-05,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0066,2026-02-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0067,2026-02-05,1830.00,1710.28,119.72,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0044,2026-02-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0046,2026-02-05,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0047,2026-02-05,3090.00,2887.85,202.15,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0028,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0048,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0048,2026-02-05,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0029,2026-02-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0030,2026-02-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0068,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0035,2026-02-05,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0045,2026-02-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0031,2026-02-05,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0069,2026-02-05,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0046,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0040,2026-02-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0041,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0070,2026-02-05,790.00,738.32,51.68,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0047,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0036,2026-02-05,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0071,2026-02-05,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202602-0005,2026-02-05,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0032,2026-02-05,1760.00,1644.86,115.14,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0049,2026-02-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202602-0016,2026-02-05,660.00,616.82,43.18,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0042,2026-02-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0072,2026-02-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0049,2026-02-05,2750.00,2570.09,179.91,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0050,2026-02-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0037,2026-02-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0038,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202602-0017,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0073,2026-02-06,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0074,2026-02-06,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0043,2026-02-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202602-0018,2026-02-06,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0075,2026-02-06,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0039,2026-02-06,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0051,2026-02-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0052,2026-02-06,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0044,2026-02-06,3520.00,3289.72,230.28,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0076,2026-02-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0040,2026-02-06,1710.00,1598.13,111.87,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0041,2026-02-06,140.00,130.84,9.16,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0042,2026-02-06,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0045,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0048,2026-02-06,400.00,373.83,26.17,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0053,2026-02-06,190.00,177.57,12.43,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0043,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0049,2026-02-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0054,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0046,2026-02-06,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0077,2026-02-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0078,2026-02-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0033,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0050,2026-02-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0055,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0056,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0051,2026-02-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0034,2026-02-06,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0057,2026-02-06,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0052,2026-02-06,4640.00,4336.45,303.55,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0050,2026-02-06,400.00,373.83,26.17,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0047,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0079,2026-02-06,420.00,392.52,27.48,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0044,2026-02-06,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0053,2026-02-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0080,2026-02-06,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0054,2026-02-06,600.00,560.75,39.25,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0081,2026-02-06,1600.00,1495.33,104.67,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0035,2026-02-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0048,2026-02-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0058,2026-02-06,660.00,616.82,43.18,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0045,2026-02-06,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0046,2026-02-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0059,2026-02-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0047,2026-02-06,600.00,560.75,39.25,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0049,2026-02-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0050,2026-02-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0082,2026-02-06,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0083,2026-02-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0084,2026-02-06,1830.00,1710.28,119.72,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0051,2026-02-06,280.00,261.68,18.32,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0060,2026-02-06,600.00,560.75,39.25,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0061,2026-02-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0062,2026-02-06,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0055,2026-02-06,500.00,467.29,32.71,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0063,2026-02-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0085,2026-02-06,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0086,2026-02-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0056,2026-02-06,1280.00,1196.26,83.74,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0051,2026-02-06,550.00,514.02,35.98,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0048,2026-02-06,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0087,2026-02-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0052,2026-02-06,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0052,2026-02-06,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0049,2026-02-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0036,2026-02-06,600.00,560.75,39.25,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0054,2026-02-07,280.00,261.68,18.32,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0055,2026-02-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0053,2026-02-07,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0064,2026-02-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0088,2026-02-07,2240.00,2093.46,146.54,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0050,2026-02-07,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0053,2026-02-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0054,2026-02-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0089,2026-02-07,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0090,2026-02-07,130.00,121.50,8.50,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0065,2026-02-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0051,2026-02-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0057,2026-02-07,2500.00,2336.45,163.55,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0055,2026-02-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0058,2026-02-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0059,2026-02-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0091,2026-02-07,2700.00,2523.36,176.64,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0060,2026-02-07,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0061,2026-02-07,1010.00,943.93,66.07,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0092,2026-02-07,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0062,2026-02-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0063,2026-02-07,2200.00,2056.07,143.93,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0066,2026-02-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0064,2026-02-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0065,2026-02-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202602-0019,2026-02-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202602-0006,2026-02-07,1010.00,943.93,66.07,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202602-0037,2026-02-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0093,2026-02-07,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0052,2026-02-07,2050.00,1915.89,134.11,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0066,2026-02-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0067,2026-02-07,820.00,766.36,53.64,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0056,2026-02-07,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202602-0053,2026-02-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0068,2026-02-07,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0057,2026-02-07,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202602-0067,2026-02-07,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0069,2026-02-07,2760.00,2579.44,180.56,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0070,2026-02-07,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202602-0058,2026-02-07,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202602-0056,2026-02-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202602-0094,2026-02-07,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202602-0071,2026-02-07,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
