Branch,ReceiptNo,SaleDate,Gross,CalculatedNet,CalculatedVAT,COGS,Tender,Status,SkipReason
SH012,REC-SH012-202601-0073,2026-01-08,310.00,289.72,20.28,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0110,2026-01-08,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0111,2026-01-08,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0112,2026-01-08,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0048,2026-01-08,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0068,2026-01-08,810.00,757.01,52.99,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0074,2026-01-08,920.00,859.81,60.19,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0027,2026-01-08,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0075,2026-01-08,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0069,2026-01-08,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0085,2026-01-08,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0070,2026-01-08,400.00,373.83,26.17,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0113,2026-01-08,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0071,2026-01-08,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0086,2026-01-08,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0076,2026-01-08,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0077,2026-01-08,380.00,355.14,24.86,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0049,2026-01-08,939.00,877.57,61.43,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0087,2026-01-08,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0081,2026-01-08,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0114,2026-01-08,180.00,168.22,11.78,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0064,2026-01-08,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0078,2026-01-08,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0050,2026-01-08,280.00,261.68,18.32,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0051,2026-01-08,100.00,93.46,6.54,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0082,2026-01-08,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0052,2026-01-08,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0079,2026-01-09,380.00,355.14,24.86,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0115,2026-01-09,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0065,2026-01-09,100.00,93.46,6.54,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0088,2026-01-09,2690.00,2514.02,175.98,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0053,2026-01-09,1200.00,1121.50,78.50,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0083,2026-01-09,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0084,2026-01-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0089,2026-01-09,130.00,121.50,8.50,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0090,2026-01-09,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0085,2026-01-09,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0091,2026-01-09,680.00,635.51,44.49,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0086,2026-01-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0072,2026-01-09,540.00,504.67,35.33,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0087,2026-01-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0073,2026-01-09,400.00,373.83,26.17,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0080,2026-01-09,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0092,2026-01-09,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0081,2026-01-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0116,2026-01-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0028,2026-01-09,660.00,616.82,43.18,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0074,2026-01-09,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0093,2026-01-09,190.00,177.57,12.43,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0075,2026-01-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0088,2026-01-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0066,2026-01-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0082,2026-01-09,1900.00,1775.70,124.30,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0117,2026-01-09,90.00,84.11,5.89,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0067,2026-01-09,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0089,2026-01-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0094,2026-01-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0118,2026-01-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0083,2026-01-09,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0095,2026-01-09,2880.00,2691.59,188.41,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0119,2026-01-09,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0120,2026-01-09,1880.00,1757.01,122.99,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0090,2026-01-09,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0054,2026-01-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0096,2026-01-09,540.00,504.67,35.33,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0091,2026-01-09,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0097,2026-01-09,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0092,2026-01-09,1280.00,1196.26,83.74,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0068,2026-01-09,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0121,2026-01-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0055,2026-01-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0084,2026-01-09,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0076,2026-01-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0077,2026-01-09,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0069,2026-01-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0098,2026-01-09,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0122,2026-01-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0056,2026-01-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0099,2026-01-09,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0085,2026-01-09,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0078,2026-01-09,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0029,2026-01-09,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0086,2026-01-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0093,2026-01-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0057,2026-01-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0100,2026-01-09,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0058,2026-01-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0030,2026-01-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0123,2026-01-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0101,2026-01-09,1280.00,1196.26,83.74,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0102,2026-01-09,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0103,2026-01-09,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0094,2026-01-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0070,2026-01-09,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0079,2026-01-09,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0124,2026-01-09,1170.00,1093.46,76.54,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0080,2026-01-09,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0081,2026-01-09,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0082,2026-01-09,400.00,373.83,26.17,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0059,2026-01-09,150.00,140.19,9.81,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0083,2026-01-09,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0071,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0125,2026-01-10,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0072,2026-01-10,1840.00,1719.63,120.37,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0126,2026-01-10,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0087,2026-01-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0031,2026-01-10,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0088,2026-01-10,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0104,2026-01-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0073,2026-01-10,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0095,2026-01-10,7040.00,6579.44,460.56,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0089,2026-01-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0074,2026-01-10,100.00,93.46,6.54,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0105,2026-01-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0127,2026-01-10,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0032,2026-01-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0090,2026-01-10,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0084,2026-01-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0085,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0096,2026-01-10,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0075,2026-01-10,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0128,2026-01-10,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202601-0017,2026-01-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0106,2026-01-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0091,2026-01-10,500.00,467.29,32.71,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0086,2026-01-10,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0107,2026-01-10,2790.00,2607.48,182.52,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0087,2026-01-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0129,2026-01-10,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0108,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0092,2026-01-10,350.00,327.10,22.90,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0130,2026-01-10,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0088,2026-01-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0076,2026-01-10,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0109,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0077,2026-01-10,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0097,2026-01-10,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0093,2026-01-10,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0098,2026-01-10,130.00,121.50,8.50,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0099,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0078,2026-01-10,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0131,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0060,2026-01-10,290.00,271.03,18.97,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0079,2026-01-10,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0132,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0094,2026-01-10,700.00,654.21,45.79,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0133,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0089,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0090,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0134,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0135,2026-01-10,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0091,2026-01-10,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0136,2026-01-10,920.00,859.81,60.19,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0095,2026-01-10,800.00,747.66,52.34,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0110,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0080,2026-01-10,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0092,2026-01-10,150.00,140.19,9.81,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0111,2026-01-10,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0137,2026-01-10,310.00,289.72,20.28,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0081,2026-01-10,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0082,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0100,2026-01-10,4400.00,4112.15,287.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0096,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0033,2026-01-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0061,2026-01-10,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0062,2026-01-10,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0097,2026-01-10,190.00,177.57,12.43,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0098,2026-01-10,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0099,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0112,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0101,2026-01-10,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0063,2026-01-10,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0064,2026-01-10,659.00,615.89,43.11,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0093,2026-01-10,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0094,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0095,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0096,2026-01-10,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0097,2026-01-10,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0098,2026-01-10,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0099,2026-01-10,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0100,2026-01-11,660.00,616.82,43.18,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0113,2026-01-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0101,2026-01-11,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0114,2026-01-11,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0138,2026-01-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0102,2026-01-11,2200.00,2056.07,143.93,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0102,2026-01-11,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0115,2026-01-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0139,2026-01-11,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0103,2026-01-11,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0083,2026-01-11,1710.00,1598.13,111.87,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0104,2026-01-11,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0116,2026-01-11,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0117,2026-01-11,400.00,373.83,26.17,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0100,2026-01-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0034,2026-01-11,440.00,411.21,28.79,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0084,2026-01-11,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0101,2026-01-11,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0118,2026-01-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0140,2026-01-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0105,2026-01-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0141,2026-01-11,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0142,2026-01-11,620.00,579.44,40.56,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0106,2026-01-11,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0119,2026-01-11,600.00,560.75,39.25,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0065,2026-01-11,150.00,140.19,9.81,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0066,2026-01-11,440.00,411.21,28.79,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0143,2026-01-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0103,2026-01-11,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0144,2026-01-11,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202601-0067,2026-01-11,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0145,2026-01-11,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0146,2026-01-11,1430.00,1336.45,93.55,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0147,2026-01-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0102,2026-01-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0120,2026-01-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0107,2026-01-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202601-0103,2026-01-11,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0148,2026-01-11,550.00,514.02,35.98,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0149,2026-01-11,660.00,616.82,43.18,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0108,2026-01-11,1780.00,1663.55,116.45,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0150,2026-01-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202601-0104,2026-01-11,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0085,2026-01-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202601-0121,2026-01-11,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0086,2026-01-11,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202601-0087,2026-01-11,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202601-0151,2026-01-11,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202601-0035,2026-01-11,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202601-0109,2026-01-11,610.00,570.09,39.91,,,SKIPPED,PERIOD_NOT_OPENED
