Branch,ReceiptNo,SaleDate,Gross,CalculatedNet,CalculatedVAT,COGS,Tender,Status,SkipReason
SH006,REC-SH006-202605-0205,2026-05-12,3480.00,3252.34,227.66,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0093,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0113,2026-05-12,1530.00,1429.91,100.09,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0114,2026-05-12,220.00,205.61,14.39,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0077,2026-05-12,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0115,2026-05-12,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0094,2026-05-12,400.00,373.83,26.17,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0110,2026-05-12,60.00,56.07,3.93,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0111,2026-05-12,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0099,2026-05-12,350.00,327.10,22.90,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0116,2026-05-12,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0206,2026-05-12,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0100,2026-05-12,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0207,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0208,2026-05-12,700.00,654.21,45.79,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0101,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0015,2026-05-12,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0095,2026-05-12,310.00,289.72,20.28,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0096,2026-05-12,130.00,121.50,8.50,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0209,2026-05-12,100.00,93.46,6.54,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0078,2026-05-12,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0102,2026-05-12,180.00,168.22,11.78,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0112,2026-05-12,1430.00,1336.45,93.55,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0097,2026-05-12,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0210,2026-05-12,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0079,2026-05-12,350.00,327.10,22.90,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0093,2026-05-12,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0094,2026-05-12,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0117,2026-05-12,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0118,2026-05-12,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0095,2026-05-13,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0113,2026-05-13,1690.00,1579.44,110.56,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0119,2026-05-13,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0114,2026-05-13,130.00,121.50,8.50,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0016,2026-05-13,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0211,2026-05-13,280.00,261.68,18.32,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0115,2026-05-13,410.00,383.18,26.82,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0080,2026-05-13,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0120,2026-05-13,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0116,2026-05-13,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0117,2026-05-13,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0118,2026-05-13,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0119,2026-05-13,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0212,2026-05-13,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0098,2026-05-13,2640.00,2467.29,172.71,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0121,2026-05-13,660.00,616.82,43.18,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0120,2026-05-13,4980.00,4654.21,325.79,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0122,2026-05-13,190.00,177.57,12.43,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0123,2026-05-13,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0213,2026-05-13,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0214,2026-05-13,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0099,2026-05-13,310.00,289.72,20.28,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0121,2026-05-13,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0122,2026-05-13,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0100,2026-05-13,780.00,728.97,51.03,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0096,2026-05-13,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0124,2026-05-13,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0215,2026-05-13,700.00,654.21,45.79,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0216,2026-05-13,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0125,2026-05-13,180.00,168.22,11.78,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0126,2026-05-13,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0217,2026-05-13,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0218,2026-05-13,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0123,2026-05-13,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0127,2026-05-13,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0219,2026-05-13,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0220,2026-05-13,1400.00,1308.41,91.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0124,2026-05-13,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0125,2026-05-13,410.00,383.18,26.82,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0126,2026-05-13,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0221,2026-05-13,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0222,2026-05-13,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0097,2026-05-13,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0223,2026-05-13,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0098,2026-05-13,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0103,2026-05-13,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0101,2026-05-13,190.00,177.57,12.43,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0099,2026-05-13,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0104,2026-05-13,989.00,924.30,64.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0224,2026-05-13,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0105,2026-05-13,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0081,2026-05-13,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0082,2026-05-13,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0083,2026-05-13,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0084,2026-05-13,100.00,93.46,6.54,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0034,2026-05-13,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0102,2026-05-13,280.00,261.68,18.32,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0225,2026-05-13,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0103,2026-05-13,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0104,2026-05-13,190.00,177.57,12.43,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0100,2026-05-13,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0017,2026-05-13,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0018,2026-05-13,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0085,2026-05-13,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0101,2026-05-14,660.00,616.82,43.18,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0127,2026-05-14,190.00,177.57,12.43,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0128,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0102,2026-05-14,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0128,2026-05-14,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0105,2026-05-14,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0086,2026-05-14,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0226,2026-05-14,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0087,2026-05-14,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0227,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0106,2026-05-14,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0129,2026-05-14,280.00,261.68,18.32,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0130,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0106,2026-05-14,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0107,2026-05-14,980.00,915.89,64.11,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0108,2026-05-14,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0131,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0109,2026-05-14,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0019,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0110,2026-05-14,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0111,2026-05-14,450.00,420.56,29.44,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0088,2026-05-14,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0103,2026-05-14,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0129,2026-05-14,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0130,2026-05-14,1150.00,1074.77,75.23,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0107,2026-05-14,140.00,130.84,9.16,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0132,2026-05-14,500.00,467.29,32.71,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0133,2026-05-14,920.00,859.81,60.19,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0089,2026-05-14,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0134,2026-05-14,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0135,2026-05-14,380.00,355.14,24.86,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0104,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0131,2026-05-14,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0105,2026-05-14,400.00,373.83,26.17,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0106,2026-05-14,660.00,616.82,43.18,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0228,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0136,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0090,2026-05-14,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0132,2026-05-14,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0137,2026-05-14,380.00,355.14,24.86,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0091,2026-05-14,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0108,2026-05-14,410.00,383.18,26.82,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0107,2026-05-14,220.00,205.61,14.39,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0138,2026-05-14,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0229,2026-05-14,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0133,2026-05-14,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0139,2026-05-14,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0134,2026-05-14,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0135,2026-05-14,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0230,2026-05-14,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0231,2026-05-14,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0136,2026-05-14,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0137,2026-05-14,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0108,2026-05-14,500.00,467.29,32.71,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0112,2026-05-14,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0140,2026-05-14,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0232,2026-05-14,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0233,2026-05-14,220.00,205.61,14.39,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0092,2026-05-14,410.00,383.18,26.82,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0234,2026-05-14,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0138,2026-05-14,100.00,93.46,6.54,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0109,2026-05-14,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0109,2026-05-14,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0235,2026-05-14,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0093,2026-05-14,1690.00,1579.44,110.56,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0139,2026-05-14,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0140,2026-05-14,30.00,28.04,1.96,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0110,2026-05-14,325.00,303.74,21.26,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0236,2026-05-15,60.00,56.07,3.93,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0020,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0094,2026-05-15,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0095,2026-05-15,1910.00,1785.05,124.95,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0141,2026-05-15,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0021,2026-05-15,320.00,299.07,20.93,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0142,2026-05-15,9350.00,8738.32,611.68,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0113,2026-05-15,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0237,2026-05-15,480.00,448.60,31.40,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0141,2026-05-15,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0114,2026-05-15,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0142,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0096,2026-05-15,220.00,205.61,14.39,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0110,2026-05-15,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0111,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0112,2026-05-15,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0115,2026-05-15,580.00,542.06,37.94,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0111,2026-05-15,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0112,2026-05-15,190.00,177.57,12.43,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0035,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0116,2026-05-15,60.00,56.07,3.93,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0117,2026-05-15,400.00,373.83,26.17,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0113,2026-05-15,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0118,2026-05-15,540.00,504.67,35.33,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0114,2026-05-15,190.00,177.57,12.43,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0238,2026-05-15,920.00,859.81,60.19,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0036,2026-05-15,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0239,2026-05-15,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0240,2026-05-15,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0143,2026-05-15,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0144,2026-05-15,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0241,2026-05-15,585.00,546.73,38.27,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0145,2026-05-15,360.00,336.45,23.55,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0113,2026-05-15,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0242,2026-05-15,325.00,303.74,21.26,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0114,2026-05-15,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0115,2026-05-15,220.00,205.61,14.39,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0119,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0146,2026-05-15,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0147,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0243,2026-05-15,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0148,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0037,2026-05-15,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0116,2026-05-15,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0115,2026-05-15,989.00,924.30,64.70,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0143,2026-05-15,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0144,2026-05-15,3700.00,3457.94,242.06,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0149,2026-05-15,460.00,429.91,30.09,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0145,2026-05-15,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0244,2026-05-15,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0146,2026-05-15,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0097,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0117,2026-05-15,660.00,616.82,43.18,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0022,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0245,2026-05-15,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0150,2026-05-15,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0246,2026-05-15,325.00,303.74,21.26,,,SKIPPED,PERIOD_CLOSED
SH012,REC-SH012-202605-0120,2026-05-15,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0247,2026-05-15,325.00,303.74,21.26,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0248,2026-05-15,330.00,308.41,21.59,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0249,2026-05-15,60.00,56.07,3.93,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0147,2026-05-15,585.00,546.73,38.27,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0148,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0118,2026-05-15,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0119,2026-05-15,5490.00,5130.84,359.16,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0120,2026-05-15,1210.00,1130.84,79.16,,,SKIPPED,PERIOD_CLOSED
SH025,REC-SH025-202605-0116,2026-05-15,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH028,REC-SH028-202605-0038,2026-05-16,1470.00,1373.83,96.17,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0149,2026-05-16,1380.00,1289.72,90.28,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0250,2026-05-16,130.00,121.50,8.50,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0121,2026-05-16,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0251,2026-05-16,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH030,REC-SH030-202605-0023,2026-05-16,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH024,REC-SH024-202605-0098,2026-05-16,160.00,149.53,10.47,,,SKIPPED,PERIOD_CLOSED
SH026,REC-SH026-202605-0151,2026-05-16,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0122,2026-05-16,120.00,112.15,7.85,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0150,2026-05-16,80.00,74.77,5.23,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0252,2026-05-16,200.00,186.92,13.08,,,SKIPPED,PERIOD_CLOSED
SH010,REC-SH010-202605-0151,2026-05-16,420.00,392.52,27.48,,,SKIPPED,PERIOD_CLOSED
SH001,REC-SH001-202605-0123,2026-05-16,240.00,224.30,15.70,,,SKIPPED,PERIOD_CLOSED
SH006,REC-SH006-202605-0253,2026-05-16,325.00,303.74,21.26,,,SKIPPED,PERIOD_CLOSED
