Branch,ReceiptNo,SaleDate,Gross,CalculatedNet,CalculatedVAT,COGS,Tender,Status,SkipReason
SH026,REC-SH026-202604-0022,2026-04-04,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0023,2026-04-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0036,2026-04-04,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0037,2026-04-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0035,2026-04-04,1750.00,1635.51,114.49,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0024,2026-04-04,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0036,2026-04-04,780.00,728.97,51.03,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0037,2026-04-04,1600.00,1495.33,104.67,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0034,2026-04-04,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0049,2026-04-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0025,2026-04-04,1250.00,1168.22,81.78,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0038,2026-04-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0011,2026-04-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0017,2026-04-04,610.00,570.09,39.91,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0038,2026-04-04,1580.00,1476.64,103.36,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0018,2026-04-04,680.00,635.51,44.49,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0026,2026-04-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0050,2026-04-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0039,2026-04-04,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0039,2026-04-04,100.00,93.46,6.54,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0035,2026-04-04,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0028,2026-04-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0040,2026-04-04,1110.00,1037.38,72.62,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0051,2026-04-04,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0040,2026-04-04,6630.00,6196.26,433.74,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0041,2026-04-04,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0042,2026-04-04,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0052,2026-04-04,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0053,2026-04-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0041,2026-04-04,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0054,2026-04-04,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0055,2026-04-04,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0029,2026-04-04,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0043,2026-04-04,1420.00,1327.10,92.90,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0030,2026-04-04,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0027,2026-04-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0028,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0019,2026-04-05,100.00,93.46,6.54,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0056,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0029,2026-04-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0057,2026-04-05,12880.00,12037.38,842.62,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0042,2026-04-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0044,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0012,2026-04-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0045,2026-04-05,1970.00,1841.12,128.88,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0030,2026-04-05,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0031,2026-04-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0036,2026-04-05,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0046,2026-04-05,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0047,2026-04-05,1600.00,1495.33,104.67,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0013,2026-04-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0037,2026-04-05,1760.00,1644.86,115.14,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0048,2026-04-05,1910.00,1785.05,124.95,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0032,2026-04-05,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0038,2026-04-05,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0020,2026-04-05,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0049,2026-04-05,1050.00,981.31,68.69,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0058,2026-04-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0059,2026-04-05,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0060,2026-04-05,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0039,2026-04-05,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202604-0006,2026-04-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0014,2026-04-05,2500.00,2336.45,163.55,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0050,2026-04-05,610.00,570.09,39.91,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0040,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0043,2026-04-05,310.00,289.72,20.28,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0021,2026-04-05,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0022,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0061,2026-04-05,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0044,2026-04-05,1430.00,1336.45,93.55,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0045,2026-04-05,1300.00,1214.95,85.05,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0062,2026-04-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0023,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0063,2026-04-05,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0031,2026-04-05,560.00,523.36,36.64,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0033,2026-04-05,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0051,2026-04-05,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0064,2026-04-05,350.00,327.10,22.90,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0046,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0065,2026-04-05,700.00,654.21,45.79,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0066,2026-04-05,1230.00,1149.53,80.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0041,2026-04-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0067,2026-04-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0052,2026-04-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0034,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0042,2026-04-05,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0053,2026-04-05,3500.00,3271.03,228.97,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0068,2026-04-05,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0069,2026-04-05,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0043,2026-04-05,540.00,504.67,35.33,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0070,2026-04-05,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0032,2026-04-05,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0054,2026-04-05,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0055,2026-04-05,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0056,2026-04-05,1080.00,1009.35,70.65,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0071,2026-04-05,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0033,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0034,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0057,2026-04-06,500.00,467.29,32.71,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0044,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0072,2026-04-06,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0047,2026-04-06,600.00,560.75,39.25,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0048,2026-04-06,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0045,2026-04-06,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0035,2026-04-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0058,2026-04-06,60.00,56.07,3.93,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0073,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0059,2026-04-06,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0036,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0074,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0060,2026-04-06,3500.00,3271.03,228.97,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0049,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0050,2026-04-06,440.00,411.21,28.79,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0075,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0061,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0051,2026-04-06,2080.00,1943.93,136.07,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0037,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0046,2026-04-06,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0047,2026-04-06,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0052,2026-04-06,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202604-0007,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202604-0008,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0053,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0038,2026-04-06,600.00,560.75,39.25,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0076,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0054,2026-04-06,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0077,2026-04-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0078,2026-04-06,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0039,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0079,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0080,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0081,2026-04-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0048,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0049,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0035,2026-04-06,150.00,140.19,9.81,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0015,2026-04-06,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0050,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0016,2026-04-06,370.00,345.79,24.21,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0040,2026-04-06,1350.00,1261.68,88.32,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0055,2026-04-06,290.00,271.03,18.97,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0062,2026-04-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0082,2026-04-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0041,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0083,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0084,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0056,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0057,2026-04-06,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0085,2026-04-06,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0086,2026-04-06,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0051,2026-04-06,680.00,635.51,44.49,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0036,2026-04-06,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0052,2026-04-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0053,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0042,2026-04-06,200.00,186.92,13.08,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0037,2026-04-06,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0058,2026-04-06,1650.00,1542.06,107.94,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0063,2026-04-06,1690.00,1579.44,110.56,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0043,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0087,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0059,2026-04-06,300.00,280.37,19.63,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0064,2026-04-06,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0024,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0060,2026-04-06,380.00,355.14,24.86,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0038,2026-04-06,600.00,560.75,39.25,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0065,2026-04-06,320.00,299.07,20.93,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0017,2026-04-06,1430.00,1336.45,93.55,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0061,2026-04-06,2460.00,2299.07,160.93,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0039,2026-04-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0044,2026-04-06,2220.00,2074.77,145.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0088,2026-04-06,325.00,303.74,21.26,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0062,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0040,2026-04-06,480.00,448.60,31.40,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0089,2026-04-06,3800.00,3551.40,248.60,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0018,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0045,2026-04-06,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0041,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0066,2026-04-06,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0025,2026-04-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0026,2026-04-06,350.00,327.10,22.90,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0063,2026-04-06,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0027,2026-04-06,360.00,336.45,23.55,,,SKIPPED,PERIOD_NOT_OPENED
SH028,REC-SH028-202604-0019,2026-04-06,780.00,728.97,51.03,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0054,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0042,2026-04-06,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0043,2026-04-06,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0067,2026-04-07,1620.00,1514.02,105.98,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0028,2026-04-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0046,2026-04-07,1600.00,1495.33,104.67,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0029,2026-04-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0047,2026-04-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0064,2026-04-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0065,2026-04-07,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0090,2026-04-07,580.00,542.06,37.94,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0068,2026-04-07,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0030,2026-04-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0069,2026-04-07,1360.00,1271.03,88.97,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0048,2026-04-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0070,2026-04-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0071,2026-04-07,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0044,2026-04-07,3450.00,3224.30,225.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0091,2026-04-07,140.00,130.84,9.16,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0049,2026-04-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0050,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0055,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0051,2026-04-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0092,2026-04-07,650.00,607.48,42.52,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0056,2026-04-07,780.00,728.97,51.03,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0066,2026-04-07,460.00,429.91,30.09,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0072,2026-04-07,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH026,REC-SH026-202604-0052,2026-04-07,120.00,112.15,7.85,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0057,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0093,2026-04-07,1840.00,1719.63,120.37,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0031,2026-04-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0094,2026-04-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0067,2026-04-07,1560.00,1457.94,102.06,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0032,2026-04-07,1320.00,1233.64,86.36,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0095,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0033,2026-04-07,410.00,383.18,26.82,,,SKIPPED,PERIOD_NOT_OPENED
SH030,REC-SH030-202604-0009,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0045,2026-04-07,160.00,149.53,10.47,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0046,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH025,REC-SH025-202604-0047,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0058,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH012,REC-SH012-202604-0059,2026-04-07,1160.00,1084.11,75.89,,,SKIPPED,PERIOD_NOT_OPENED
SH024,REC-SH024-202604-0034,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0096,2026-04-07,2300.00,2149.53,150.47,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0097,2026-04-07,240.00,224.30,15.70,,,SKIPPED,PERIOD_NOT_OPENED
SH001,REC-SH001-202604-0073,2026-04-07,220.00,205.61,14.39,,,SKIPPED,PERIOD_NOT_OPENED
SH006,REC-SH006-202604-0098,2026-04-07,330.00,308.41,21.59,,,SKIPPED,PERIOD_NOT_OPENED
SH010,REC-SH010-202604-0068,2026-04-07,80.00,74.77,5.23,,,SKIPPED,PERIOD_NOT_OPENED
